DrugID	smi
D01KJU	C1=CC(=CC=C1C2=CC3=C(C=C2)C(=C(C=C3)O)Cl)O
D01IRO	C1=CC=C2C(=C1)C(=CC=C2C3=CC=C(C=C3)O)C=NO
D05DMH	CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C
D06FIQ	C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC(=CC=C4)Cl
D0E2AC	CCOCCOCCOCCOCCOCCOCC
D00ACX	C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])Cl
D0E1KX	CN(C)C=O
D07IRQ	COC1=CC=C(C=C1)C(=O)O
D0LM6A	CCSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
D0MF5Y	C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O
D0O1FU	CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4
D0X7IM	C1=CC=C(C=C1)NC(=O)NC2=CC=CC=C2
D0H2RZ	CCCCCCC(=O)O
D0G4CI	CC(=O)C=O
D08ELY	CCCCC(CC(=O)NO)S(=O)(=O)C1=CC=CC=C1
D00YDR	CNCCC1CC2CC3(C1N(C2)CCC4=C3NC5=CC=CC=C45)C(=O)OC
D0F7XJ	COCCC1CC2CC3(C1N(C2)CCC4=C3NC5=CC=CC=C45)C(=O)OCCOC
D04DZP	CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)O)NC(=O)C(C(C)C)NC(C(CC(C)C)NC(=O)C(CC2=CN=CN2)NC(=O)C(CC3=CC=CC=C3)NC(=O)C4CCCN4C(=O)C(CC5=CN=CN5)NC(=O)OC(C)(C)C)O
D0WQ9A	COCCC1CC2CC3(C1N(C2)CCC4=C3NC5=CC=CC=C45)C(=O)NCCOC
D02FCS	COCCC1C2CC3(C1N(C2)CCC4=C3NC5=CC=CC=C45)C(=O)OC
D0N6CD	CCCCC(CC(=O)NO)S(=O)(=O)C1CCCCC1
D0T2YP	COCCC1CC2CC3(C1N(C2)CCC4=C3NC5=CC=CC=C45)C(=O)OCCO
D0U3MB	C1=CC=C(C=C1)NC(=O)C(C2=CC=CC(=C2)C=CC(=O)NO)C(=O)NC3=CC=CC=C3
D0EH6L	CC1=CC=C(C=C1)NC2=C(C=C3C(=C2)C(=O)NC3=O)NC4=CC=C(C=C4)C
D07QMC	C1=CC=C2C(=C1)NC(=C3C=C4C=CC=CC4=NC3=O)N2
D0U0LH	CN(C)CCC1CC2CC3(C1N(C2)CCC4=C3NC5=CC=CC=C45)C(=O)OC
D0L5RI	CC(C(=S)N1CCSC1)N
D0B6PX	CN(C)CCOC(=O)C12CC3CC(C1N(C3)CCC4=C2NC5=CC=CC=C45)CCOC
D04KWH	CCCN(CC1CC1)C2=NC(=NC(=C2Cl)NC3=C(C=C(C=C3Cl)Cl)Cl)C
D09XJJ	C1=CC=C(C=C1)CCCNC(=O)C2=CC3=C(C=C2)C4=C(C3=O)C=C(C=C4)C(=O)NCCCC5=CC=CC=C5
D0P1BK	CN(C)CC1CCCCCCCCCC(C1=O)CN(C)C
D03ZDC	C1=CC=C(C(=C1)CC(O)(P(=O)(O)O)P(=O)(O)O)N
D09ZIC	C(CN=C(N)NO)C(C(=O)O)N
D06YWZ	C1CC(CN(C1)CCC2=CC3=C(C=C2)OCO3)OC(C4=CC=CC=C4)C5=CC=CC=C5.Cl
D07NYR	C1CN(CCN(C1)C(=N)N)C2=CC=C(C=C2)N(CC3=CC4=C(C=C3)C=CC(=C4)C(=N)N)S(=O)(=O)CC(=O)O
D0B3WF	CC(C)C(C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)N
D08BFI	CC(C)CC(C(=O)NC(CCC(=O)OC)C(=O)NC(CC1=CN=CN1)C(=O)NC(CC(=O)OC)C(=O)CF)NC(=O)OCC2=CC=CC=C2
D0T3YS	CC1=C(C=C(C=C1)F)C(=O)NC2=NC=C(C=C2)C(=O)N3CC4=CC=CN4CC5=CC=CC=C53
D0T8OD	C1=CC(=CC=C1CN=C(N)SCCCC2=CN=CN2)Cl
D0Q7MQ	COC1=CC=CC=C1CNC2CCCNC2C3=CC=CC=C3
D0K9HE	C1CC1CN2CCC34C5C6=C(CC3(C2CC7=C4C(=C(C=C7)O)O5)O)C8=C(N6)C9C12CCN(C(C1(C8)O)CC1=C2C(=C(C=C1)O)O9)CC1CC1.Cl.Cl
D09ROV	C1CC2CC(CC1N2NC(=O)NS(=O)(=O)C3=CC=C(C=C3)Cl)OC(=O)CC4=CC=CC=C4
D06HXC	C1CC(OC1)CNC(=O)NC(=NCC2=CC=CC(=C2)CNC(=O)C(CC3=CC=CC=C3)C4=CC=CC=C4)N
D06NMZ	C1CCN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6
D01SLG	CC1CCC2(CCCCO2)OC1C(C)CC(C3C(=C)C(C4C(O3)CCC5(O4)CCC(O5)C=CC(C)C6CC(=CC7(O6)C(CCC(O7)CC(C)(C(=O)O)O)O)C)O)O
D07TDE	CON=C(C#N)C1CN2CCC1CC2.Cl
D02IOC	CCCCN(CC)C1=NC(=NC2=C1C(=CN2C3=C(C=C(C=C3C)C)C)C)C
D05DAN	CC1CN(CC(N1C2=NC(=NC=C2)C(C)O)C)C3=NC(=NC=C3)C(C)O
D05ETM	COC1=CC=CC=C1CNC2CCCNC2C3=CC=CC=C3
D0DP8I	COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(C4C3CCCC4)C(=O)C5=CC=CO5)N)OC
D08XAW	C1CC23C4(C15N6C7=C8C(=NC6=O)OP(=O)(O8)ON7OP(=O)(O5)O4)OP(=O)(O2)O3
D03ALC	C1CN2C(=NC(C3C2(C1(O)O)N=C(N3)N)COC(=O)N)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O
D0VC0I	C1=CC(=CC=C1C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F)O
D0F5LH	CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O
D0X4LQ	CS(=O)(=O)C1=C(C=CC(=C1)Cl)C(=C(Cl)Cl)C2=CC=C(C=C2)Cl
D08LUJ	CC1CCC2(C3(CC4(C5(C(C(C3(C5(C2(C1O)O4)O)O)OC(=O)C6=CC=CN6)(C(C)C)O)C)O)C)O
D02DZN	N.N.N.N.N.N.N.N.N.N.N.N.N.N.[O-2].[O-2].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Ru].[Ru+5].[Ru+5]
D0S0PI	C1=CC(=CC=C1CSC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)[N+](=O)[O-]
D00GUM	COC1=CC(=CC(=C1OC)OC)C(=O)OCCCN2CCCN(CC2)CCCOC(=O)C3=CC(=C(C(=C3)OC)OC)OC
D0WI3W	C(CSSCCN)N
D07VEW	C1C(C(CN1CC2=CNC3=C2N=C(NC3=O)N)O)CO
D09CGL	CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)[O-].[Na+]
D0L9WG	C=C1C(C(C(O1)(CO)N2C=NC3=C(N=CN=C32)N)O)O
D0Y8AN	CC(CC1=CC=CC=C1)N(C)CC#C
D0CI3C	C[NH+]1CCC(C(C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4)O)O
D08TWJ	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(=O)C=O)NC(=O)C
D01MFK	CC1(C(=C(C(=O)O1)C2=CC(=CC=C2)F)C3=CC=C(C=C3)S(=O)(=O)C)C
D06IAT	CC(CCCN(C)N)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C
D04QZR	CS(=O)(=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C(C#N)C(=O)C2CC2
D0O0VZ	C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O
D0IE6Z	CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)O)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC(C)C)N
D03ESA	COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4=CC=C(C=C4)I
D06OWM	C1C(=O)C=C(N2N1C(=O)N(C2=O)C3=CC=CC(=C3)C#N)C(=O)NCC4=CC=CC=C4
D0AF3A	CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C=C
D0B2AH	CC1=NN2C(=C1C3=CC(=CC(=C3)Cl)Cl)N=C(N=C2NC(COC)COC)C
D09FGQ	CC(C)CC(C(=O)NCCCCN=C(N)N)NC(=O)C1C(O1)C(=O)O
D09AAZ	CCCSC1=NSN=C1C2CN3CCCC2C3
D07OAT	CC(C)C(CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NC3=CC(=CC=C3)Cl
D00GOC	C(C1C(C(C(O1)C2=NNC(=C2O)C(=O)N)O)O)O
D0KX3H	C1=CNC2=CN=CN=C21
D02UCT	CN(CC1=CC=CC=C1)C(=O)C(C2=CC=CC=C2)NC(=O)C3CC(CN3C(=O)C4=CNC5=CC=CC=C54)O
D0N3OH	CC(C(=O)N1CCN(CC1)CCCOC2=CC=C(C=C2)C(=O)C3CC3)NC(=O)C4=CC=CO4
D0J6XO	CN(C)C1CCN(C1)CCCOC2=CC=C(C=C2)C3=CC=C(C=C3)C#N
D00OFV	CC(C)CC1C(=O)N2C(N1)C(C3=CC=CC=C32)(CC4C5=NC6=CC=CC=C6C(=O)N5C7=CC=CC=C7C(=O)N4)O
D04DBA	CC1=NC2=CN=C3C=CC(=CC3=C2N1C4=CC=C(C=C4)C(C)(C)C#N)C#CC5=CN=CC=C5
D0I3XA	C1CC1C(=O)C2=CC=C(C=C2)OCCCC3=CN=CN3
D05QBF	CN1C2=CC=CC=C2C(=NC(C1=O)NC(=O)C3=CC4=CC=CC=C4N3)C5=CC=CC=C5
D0W7XH	CC1=NC2=C(CSCC2)C(=O)N1
D04AYN	C1CN(CCN1CC(=O)NC2=CC=CC3=C2CNC3=O)C(=O)C4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O
D0H4TP	CNC(=O)C1=CN=C(C=C1)OC2=CC3=C(CCN(CC3)C4CCC4)C=C2
D03QGB	C1CCN(CC1)CCCOC2=CC=C(C=C2)CN3CCCCC3
D0F8HX	CC1C(C(CC(O1)C2=C(C3=C(C=C2)C(=O)C4=C(C3=O)C(OC5C4OC(=O)C5)C)O)N(C)C)O
D0H0KA	CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C=C(C1OC)C2=O)C)C)OC(=O)N)C)C)OC)OC
D0W8XH	C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)O
D00HWF	C1=CC=C(C=C1)COCCCC2=CN=CN2
D09OAH	C1=CC=C2C(=C1)C3=C(N2)C4=[N+](C=C3)C5=CC=CC=C5C4=O.[Cl-]
D0ZA6G	CC1CC2C(O2)C=CC=CC(=O)CC3=C(C(=CC(=C3Cl)O)O)C(=O)O1
D00MCY	CC(C)C1=C(C(=CC=C1)OC)OCC(=O)N2CCN(CC2)C3=NC4=CC(=C(C=C4C(=N3)N)OC)OC.Cl
D06OAH	C1=CC=C2C(=C1)C(=C(N2)C3=C(NC4=C3C=CC(=C4)Br)O)N=O
D05EHM	C(C(=O)O)N(C=O)O
D0OH7D	C1CC1CN2CCC34C5C(=O)C(=CC6=CC=CC=C6)CC3(C2CC7=C4C(=C(C=C7)O)O5)O
D02JEZ	C1=CC(=CC2=C1C=CC(=O)O2)O
D02COM	C[N+]1(CCOC(C1)(C2=CC=C(C=C2)C3=CC=C(C=C3)C4(C[N+](CCO4)(C)C)O)O)C
D0Z3OD	C1=CC=C(C=C1)CN2C3=C(C(=O)NC(=N3)N)N=C2N
D0FI2L	C(C1C(C(C(O1)N2C3=C(C(=O)NC(=N3)N)N=C2N)O)O)O
D0N2AA	C1C(C(C[NH+]1CC2=C3C(=NN2)C(=O)N=CN3)O)CO
D07FSW	C12=C(NC(=O)N1)N=C(NC2=O)N
D0H3EV	C1C2=C(C3=CC=CC=C3NC1=O)NC4=C2C=C(C=C4)[N+](=O)[O-]
D0G2CP	C1CN(CCN1CC2=C3C=CC=CN3N=C2)C4=CC=C(C=C4)Cl
D05XWX	CC(C)(C)C(C(=O)N1CCCC1C#N)N
D05WHD	CC1=CC=C(C=C1)C2=CC=CC=C2C(=O)NC3=CC=C(C=C3)C(=O)N4CCC(=O)N(C5=CC=CC=C54)CC(=O)N6CCN(CC6)C
D09IHN	C#CC(CCC(=O)O)N
D0Z4LO	C1CN(CCN1C2=CC=C(C=C2)[N+](=O)[O-])C3(C(=O)NC(=O)NC3=O)C4=CC=C(C=C4)C5=CC=CC=C5
D06QJM	CC1=CC=C(C=C1)CC2(CCN(CC2)CCOC3=CC=C(C=C3)O)O.Cl
D0U7CD	C1CN(CCN1C2=CC=C(C=C2)[N+](=O)[O-])C3(C(=O)CC(=O)NC3=O)C4=CC=C(C=C4)C5=CC=CC=C5
D0K4GD	CC1=C2C(=C(C=C1)C)ON=C2OCCN
D0S5RY	C1=CC=C(C=C1)CS(=O)(=O)F
D02APY	CC(C)SCCC(C(C(=O)NNC(=O)C1=CC(=CC=C1)Cl)O)N
D0F0IA	CC1=C(C=C(C=C1)N2CCN(CC2)CC3=NC4=CC=CC=C4N3)C
D0UQ6U	CC(C)C1=CC2=CCC3C(C2CC1)(CCCC3(C)C(=O)O)C
D09CXQ	CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3
D0N8TA	CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(C(C)O)C(=O)NC(CC(=O)O)C=O)NC(=O)C
D01FAA	C1CNC(=O)C2=NC(=CC2C1C3=NC(=NC3=O)N)Br
D04DLR	CN(C)CCCC1=C(C=CC(=C1)C(=O)NC2=CC=C(C=C2)C3=CC=NC=C3)O
D0L1XR	C1CCN(C1)CC#CCN2CCCC2=O
D0R5ZL	CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)OC)S(=O)(=O)N
D0NY7A	C1CCC(CC1)NC(=NC2CCCCC2)N(CC3=CC=C(C=C3)C4=CC=CC5=CC=CC=C54)C(=O)NC6CN7CCC6CC7
D01WDB	C1CCN(C(C1)C(=O)NC(CCCN=C(N)N)C(=O)NC2=CC=C(C=C2)[N+](=O)[O-])C(=O)C(CC3=CC=CC=C3)N
D08ROQ	C1CC(CCC1CNS(=O)(=O)C2CCC(CC2[N+](=O)[O-])C(F)(F)F)C(=O)NNC(=O)C3=CC=CC=C3
D0A9CK	C1C(C1C2=CC=C(C=C2)Cl)COC3(CC(C(C(C3)OC(=O)C=C(C4=CC=CC=C4)N5C=NC6=C5C=CC=N6)O)O)C(=O)O
D0M6CC	CCC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(CC3=CN=CN3)NC(=O)C4CSSCC(C(=O)NC(C(=O)NC5CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N4)CC6=CC=CC=C6)CC(=O)N)CC(C)C)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC5=O)CC(=O)N)CC(=O)O)CCSC)C(C)O)CC(=O)O)CCC(=O)O)CCC(=O)O)C(C)O)N
D0Q7SP	CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C
D04SAO	CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC=C(C=C2)O)C3=CC=CC=C3
D04CQG	CCN(CC)CCOC1=CC=C(C=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl.Cl.Cl
D0L8QX	C1=CC(=CN=C1)CCC(O)(P(=O)(O)O)P(=O)(O)O
D06QQS	CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCC3CCC[NH+]3C.C(=CC(=O)[O-])C(=O)O
D0L1UK	C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CNC3=O
D0F0AX	C1CNC(=O)C2=C(C1=C3C(=O)NC(=N3)N)C=C(N2)Br
D09PIN	CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)N4CCC5=CC6=C(C=C54)C7(CCN(CC7)C)CO6
D08LYB	COC1=NC=CC(=N1)C2=C(N=CN2C3CCC(CC3)O)C4=CC=C(C=C4)F
D0L7PA	CN1CCN(CC1)C2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)I)OC
D0BG5H	CC1CCN(CC1)CCC2CCCN2S(=O)(=O)C3=CC=CC(=C3)O.Cl
D0Q6VK	CN1C=C(C=C1C(=O)NC2=CN(C(=C2)C(=O)NC3=CN(C(=C3)C(=O)NCCC(=N)N)C)C)NC(=O)C4=CC=C(C=C4)N(CCCl)CCCl.Cl
D0M7AU	COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC.C(=CC(=O)[O-])C(=O)[O-]
D0A1YQ	CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl
D0W5AW	CN1CCC2=C(C1)C3=NC(=O)C(=C3C=C2C4=CC=C(C=C4)S(=O)(=O)N(C)C)NOC(CCO)C(=O)O.COC1=C(C=C2CN(CCC2=C1)CCC3=CC=C(C=C3)NC(=O)C4=CC(=C(C=C4NC(=O)C5=CC6=CC=CC=C6N=C5)OC)OC)OC
D06BPU	CN(C)CCNC1=C2C(=C3C=CC(=O)C=C3N1)C4=CC=CC=C4C2=O
D0L8PI	CN1CCC2=CC(=C(C=C2C(C1)C3=CC=CC=C3)O)Cl
D03LIS	C1=C(N=C([Se]1)C2C(C(C(O2)CO)O)O)C(=O)N
D0H2OA	CCOC(=O)C(CF)(C=CCN)N
D08CKE	COC(=O)C(CF)(C=CCN)N
D08YQT	CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)I
D00RXS	C1=NC2=C(C1C3C(C(C(N3)CO)O)O)NC(=NC2=O)N
D0J2NS	C(C1C(C(C(C(O1)O)N)O)O)O.Cl
D09VTJ	CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C
D00ZIK	CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C=NC5=C(N=CN=C54)N
D0O2HL	CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O.C(CC(C(=O)[O-])N)CN=C(N)N
D0Y4SP	CC(C)CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)SCCNC(=O)CNC(=O)C(CC2=CC=C(C=C2)O)N(CC=C)CC=C
D0B5VN	CC(C)C(C(=O)C(F)(F)F)NC(=O)C1CCCN1C(=O)C(C(C)C)NC(=O)C2=CC=C(C=C2)C(=O)NS(=O)(=O)C3=CC=C(C=C3)Br
D01UNT	CC(C)C(C(=O)NC(=O)C1CCCN1C(C(C)C)C(=O)C(F)(F)F)NC(=O)C2=CC=C(C=C2)C(=O)NS(=O)(=O)C3=CC=C(C=C3)Cl
D0HZ9X	C1=CC=C2C(=C1)C(=O)N(N2)CC3=CN=CC=C3
D0A9WP	C1=C(C2=C(N1)C(=O)NC(=N2)N)C3C(C(C(N3)CO)O)O
D01AUI	CCCCCN=C(N)NNC=C1C=NC2=C1C=C(C=C2)OC.C(=CC(=O)O)C(=O)O
D08IXW	CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N
D08XNQ	CCCCC(C(=O)NC1CC(=O)NCCCC=C(C(=O)NC(=O)C(NC1=O)CC2C=NC=N2)NC(=O)C(CC3CNC4=CC=CC=C34)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)NC(=O)C
D07LMV	C1CC(C2=C(C1)C=C(C=C2)OCC3=CC=CC=C3)N(C(=O)N)O
D00MZS	C1=CC=C(C=C1)NC(=O)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)O
D03QAQ	CC1=NN(C(=C1)C(=O)NC2=CC=C(C=C2)C3=CC=CC=C3S(=O)(=O)N)C4=CC=CC(=C4)C(=N)N
D01FMS	CC(C)[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.CC(C)(C)NCC(C1=CC(=C(C=C1)[O-])CO)O.Cl
D0P1FJ	CCN(CC)CCOC(=O)C(C)(C1=CC=CC=C1)C2=CC=CC=C2
D02BIK	COCCNS(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C(=O)NC3=CN=CC=C3)N
D0J8TY	CCCCCC=CCC=CCC=CCC=CCCCC(=O)C(F)(F)F
D0T2MV	CCOC(=O)C1=C(N(C(=C1C(=O)C)C)C2CC2)C
D0BP5T	C1=C(C2=C(N1)C(=O)N=CN2)C3C(C(C(N3)CO)O)O
D08NZE	CNC1CC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl
D0Y0ES	C1=CC=C2C(=C1)C(=C(N2)O)C3=C(C4=CC=CC=C4N3)N=O
D0S2FW	C1=C(C2=C(N=CN=C2N1C3C(C(C(O3)CO)O)O)N)I
D0C6RO	[O-][V](=O)([O-])[O-].[Na+].[Na+].[Na+]
D0R5HK	CCCC(CCC)C(=O)[O-].[Na+]
D0J8KW	CC1=CC=C(C=C1)CN2C(=CC(=N2)C(=O)NC3C(C4CCC3(C4)C)(C)C)C5=CC(=C(C=C5)Cl)C
D00GQC	CCCCCCCCC1=C(C1)CCCCCCCC(=O)O
D0S7ZZ	CC(CS(=O)C(=O)C1=CC=CC=C1)C(=O)N2CC(CC2C(=O)O)SC3=CC=CC=C3.CC1(C(C(C2=C(O1)C=CC(=C2)C#N)N3CCCC3=O)O)C
D0W6GB	CCON=C(C1=C(C=CC(=C1OC)Cl)OC)OC(=O)C2=CC=CC=C2
D0N8LP	CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NC(C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)O)NC(=O)C(C)NC(=O)C(CC(=O)N)NC(=O)C(CCCCN)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C3CCCN3C(=O)C(C(C)O)NC(=O)C(CCC(=O)N)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CCSC)NC(=O)C(CC4=CC=CC=C4)NC(=O)CNC(=O)CNC(=O)C(CC5=CC=C(C=C5)O)N
D01VKE	CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C
D08VVZ	CCC1=CN=C(S1)SCC2=NC(=CC(=C2)N3CCOCC3)NCC4=CC(=CC(=C4)OC)NC(=O)OCC=C
D0O0RY	CCCCC(CCO)C(C)C1CCC2C1(CCCC2CCC3=C(C(CC(C3)O)O)C)C
D0GG6X	CCC(C)C=C(C)C=CC(=O)CC1=C(C(C(C1=O)O)(C(=O)C)O)C2=CC(=C(C=C2C3=C(C(=CC4=CC=C(C=C4)O)OC3=O)O)O)O
D0I3IR	CCC(C)C=C(C)C=CC(=O)CC1=C(C(C(C1=O)O)(C(=O)C)O)C2=CC(=C(C=C2C3=C(C(=CC4=CC(=C(C=C4)O)O)OC3=O)O)O)O
D0J7EN	CC(C)(C)OC(=O)COC1=CC=C(C=C1)CC2=C(C3=CC=CC=C3C(=O)C2=O)C4=CNC5C4C=CC=C5
D0I0NY	CNC(CC1=CC=CC=C1)C(=O)N2CCCC2C(=O)NC(C3CCC(CC3)N)C(=O)C(=O)NC
D00OWE	C1=CC=C(C=C1)C(=CNC(=O)C2=C(C3=C(S2)C=CC(=C3)C(F)(F)F)O)C4=CC=CS4
D03MNO	CC(=O)OCC1=C(N2C(C(C2=O)OC)S(=O)(=O)C1)C(=O)N3CCCC3C(=O)O
D08IGF	CCC1C=C(C(C(CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC1=O)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC)C)O)C
D0A4XJ	CC1=CNC(=C1CCC(=O)O)C=C2C3=CC=CC=C3NC2=O
D0L3FK	COC1=CC2=C(C=C1)NC(=O)C2=CC3=CN=CN3
D0F5TV	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N.[Na]
D0AH5T	CCCN(CCC)C1CC2=CC(=C(C=C2C1)OC)OC
D0U5TK	C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC(CCCN=C(N)N)C(=O)NCC3=CC=C(C=C3)CNC(=O)N
D0TO6S	CN(C)CCCN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CNC5=CC=CC=C54
D0SD8Q	CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC(=CC=C2)NC(=O)NCCCN3CCC(CC3)C4=CC(=CC=C4)OC)C(=O)OC
D0QQ4Z	C1CN(CC1C(=O)NCC2=CC=C(C=C2)C(=N)N)C(=O)C(C(C3=CC=CC=C3)C4=CC=CC=C4)NS(=O)(=O)N.C(=O)(C(F)(F)F)O
D0S4VW	CC(=O)[O-].CC(=O)[O-].[Pb+2]
D09KKU	C[N+]1=CC=CC(=C1)OC(=O)N(C)C.[Br-]
D07WXT	[Li+].[Cl-]
D05CWG	CC1=CC(=CC2=C1C(=O)OC(=N2)NCCCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)OCC3=CC=CC=C3
D0A1QJ	[Te]
D01GEO	CC1=C2C3=NC(=C(O3)C)C4=NC(=CO4)C5=NC(=CO5)C6=NC(=CO6)C7=NC(=CO7)C8=NC(=CO8)C9=NC(CS9)C(=N2)O1
D0F3KP	C(=O)(N)[S-]
D09SZG	CCCCCC(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C)C(=O)O)S
D0E7UW	C1CC(N(C1C2=CC=CC=C2)C(=O)CNC(=O)C(CC3=CC=CC=C3)S)C(=O)O
D0L6LO	C1C2CC3CC1CN(C2)C3C4=CN=CC=C4
D0HX0D	CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=CC5=C(C(=C([N-]5)C=C1[N-]2)C=C)C)[N-]4)C=C)C)C)CCC(=O)O)CCC(=O)O.[Sn+4]
D0LL4C	[O-2]
D0ES5A	C1=CC=C(C=C1)C(=NNC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])CCl
